,file,gender,mfcc
3739,VoxCeleb_gender/females/1684.wav,females,"[[-1.6542841e+02 -2.5473601e+02 -2.3510042e+02 ... -2.3855083e+02
  -1.8324214e+02 -5.0870679e+02]
 [ 1.0771142e+02  9.8100845e+01  1.2328238e+02 ...  1.0689633e+02
   9.8560165e+01 -4.7431806e-01]
 [-4.5940414e+01 -3.3028664e+01 -5.7264366e+01 ... -4.5922062e+01
  -2.1695282e+01 -3.2975225e+00]
 ...
 [-1.5057615e+01 -8.4911880e+00 -1.8592194e+01 ...  2.7868694e+01
   9.4729099e+00  2.6647792e+00]
 [-6.1601481e+00 -2.5075192e+00 -1.8809958e-01 ... -2.0042736e+01
  -1.6224707e+01 -8.2808995e-01]
 [-9.6711044e+00 -6.2777934e+00 -1.0966410e+01 ... -6.6817956e+00
  -5.0994244e+00  1.3030086e+00]]"
3740,VoxCeleb_gender/females/1229.wav,females,"[[-4.19024689e+02 -4.14255463e+02 -4.21534546e+02 ... -3.76538940e+02
  -3.75191772e+02 -6.42518250e+02]
 [ 1.23373779e+02  1.18894470e+02  1.17507683e+02 ...  9.77657166e+01
   7.22411499e+01  3.35388184e+01]
 [-2.31281376e+00 -1.51848221e+01 -1.05571404e+01 ... -3.32172513e+00
   6.88592339e+00  1.19381485e+01]
 ...
 [-6.19419384e+00 -1.11730804e+01  8.34647894e-01 ...  3.56649905e-01
  -6.00144088e-01 -2.93726635e+00]
 [ 1.02924395e+01 -4.63273239e+00  2.64835930e+00 ...  1.47417421e+01
   8.01839924e+00 -3.33067846e+00]
 [ 8.60525131e-01  4.84777594e+00  1.30153656e+00 ... -3.34682965e+00
  -9.99984932e+00 -1.22703342e+01]]"
3741,VoxCeleb_gender/females/857.wav,females,"[[-1.8392303e+02 -1.9549866e+02 -2.0111555e+02 ... -3.2103488e+02
  -3.0821716e+02 -2.5267427e+02]
 [ 1.1546094e+02  1.0890599e+02  1.0804071e+02 ...  1.0502581e+02
   9.6522667e+01  9.8531166e+01]
 [-3.6926159e+01 -6.3169933e+01 -6.3841255e+01 ...  3.2333504e+01
   3.2688084e+01  6.8765731e+00]
 ...
 [ 3.2947960e+00  6.0969073e-01 -1.7402444e+00 ...  5.9518495e+00
   1.2742510e+01 -5.7591429e+00]
 [ 2.5046813e-01 -1.2226668e+01 -9.0640421e+00 ...  2.8826909e+00
   6.2824330e+00 -5.1180744e+00]
 [-9.9538784e+00 -3.8249416e+00 -8.8809514e-01 ... -1.2924022e+01
  -1.1703070e+01 -9.3988352e+00]]"
3742,VoxCeleb_gender/females/915.wav,females,"[[-5.1190814e+02 -4.6264453e+02 -4.5799521e+02 ... -6.7668079e+02
  -6.7668079e+02 -6.7668079e+02]
 [ 1.2294342e+02  1.2512096e+02  1.2953365e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.0770884e+01  1.6855917e+01  5.9642329e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-4.3576150e+00 -4.2930560e+00 -9.0126801e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.2043434e+01 -3.0506477e+00 -3.5827639e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2431154e+01 -7.3682356e+00  7.1325883e-02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3743,VoxCeleb_gender/females/133.wav,females,"[[-4.76003265e+02 -4.44624329e+02 -4.65043976e+02 ... -6.22297546e+02
  -6.90152893e+02 -6.90152893e+02]
 [ 1.11397278e+02  1.18162094e+02  1.00792587e+02 ...  7.75186062e+00
   0.00000000e+00  0.00000000e+00]
 [-3.41355443e+00 -1.55622158e+01 -1.81484795e+01 ...  1.42479725e+01
   0.00000000e+00  0.00000000e+00]
 ...
 [ 1.50619488e+01  1.14771194e+01  1.59232798e+01 ... -1.81832564e+00
   0.00000000e+00  0.00000000e+00]
 [-3.90977764e+00 -2.23289514e+00  1.35479107e+01 ...  1.76865921e+01
   0.00000000e+00  0.00000000e+00]
 [-1.45415344e+01 -7.54665709e+00  1.08938336e+00 ... -4.53451276e-01
   0.00000000e+00  0.00000000e+00]]"
3744,VoxCeleb_gender/females/2187.wav,females,"[[-9.0949867e+01 -7.7011452e+01 -7.1485275e+01 ... -6.2903644e+02
  -6.2903644e+02 -6.2903644e+02]
 [ 1.0183824e+02  7.7774506e+01  7.9706573e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 1.2581545e+01  9.7765913e+00  6.7073889e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 3.8739412e+00 -2.7250761e-01  1.3259541e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.8899343e+00 -7.9688263e+00  9.5134282e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.2444494e+01  1.2779324e+01  1.1229990e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3745,VoxCeleb_gender/females/1980.wav,females,"[[-3.78581879e+02 -3.74318512e+02 -3.90656128e+02 ... -3.02422119e+02
  -3.09535217e+02 -6.32580872e+02]
 [ 1.20502029e+02  1.17975777e+02  1.11432785e+02 ...  7.00894623e+01
   9.06384125e+01  1.34684982e+01]
 [ 2.29285088e+01  1.25213242e+01  2.37768135e+01 ...  2.96437035e+01
   5.04788933e+01  9.12499905e+00]
 ...
 [-2.14850783e-01 -1.45211096e+01 -1.49833946e+01 ... -6.07150269e+00
  -1.65853920e+01 -1.20250349e+01]
 [-7.16045284e+00 -2.18123322e+01 -1.79329643e+01 ... -3.11230135e+00
  -4.06153250e+00 -4.28320312e+00]
 [-1.59793425e+00  2.02948713e+00  6.54645586e+00 ... -1.09432344e+01
  -2.79043579e+00 -8.52876854e+00]]"
3746,VoxCeleb_gender/females/368.wav,females,"[[-4.0177051e+02 -3.6635104e+02 -3.1700592e+02 ... -3.0794699e+02
  -3.4518002e+02 -3.9853387e+02]
 [ 4.1295010e+01  3.2817158e+01  4.6718781e+01 ...  1.6364339e+02
   1.6289230e+02  1.6683214e+02]
 [ 8.5640930e+01  8.7252670e+01  6.9802917e+01 ...  2.1839699e+01
   2.6258650e+01  3.5634544e+01]
 ...
 [ 2.2949932e+01  8.9562101e+00 -3.2069373e+00 ...  1.0664785e+01
   1.1987921e+01  9.8483067e+00]
 [-1.0834454e+00 -1.3018231e+01 -1.9000362e+01 ...  1.3955247e+00
   3.2547774e+00  1.8486547e+01]
 [ 6.2914586e+00 -6.2467897e-01  2.9127514e-01 ...  5.1229558e+00
   7.0375051e+00  2.4323499e+00]]"
3747,VoxCeleb_gender/females/1402.wav,females,"[[-2.8822366e+02 -2.8115802e+02 -2.8784909e+02 ... -8.6462964e+02
  -8.6462964e+02 -8.6462964e+02]
 [ 1.0376636e+02  8.4390419e+01  9.4686035e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-5.0765213e+01 -3.6789074e+01 -2.6067768e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-7.5902557e+00  3.1113114e+00 -8.2174568e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.9613967e+00  7.4263415e+00  3.2137811e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.5715225e+01  1.9214069e+01  1.3887323e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3748,VoxCeleb_gender/females/1438.wav,females,"[[-258.96033   -271.08676   -274.92752   ... -790.62787   -790.62787
  -790.62787  ]
 [  80.02124     43.798473    47.882874  ...    0.           0.
     0.       ]
 [  36.299232    25.210499    32.67054   ...    0.           0.
     0.       ]
 ...
 [  -9.073135   -22.489393   -17.422352  ...    0.           0.
     0.       ]
 [   4.5826154   -1.057905     4.442323  ...    0.           0.
     0.       ]
 [ -19.56017    -31.03485    -37.75173   ...    0.           0.
     0.       ]]"
3749,VoxCeleb_gender/females/2040.wav,females,"[[-429.20413    -355.51035    -329.767      ... -398.91714
  -392.0583     -407.92603   ]
 [  54.42294      59.958736     57.04655    ...  110.01605
   120.17764     140.58069   ]
 [  67.08596      68.34718      72.365906   ...   15.11021
    19.296196     38.604706  ]
 ...
 [ -19.958727    -21.390858    -10.102785   ...    7.229146
    -2.5682254    -0.44804794]
 [ -10.846651    -12.620335     -1.3335414  ...   -2.1052468
   -16.229961     -4.9601974 ]
 [  11.205235    -12.413949      1.9502212  ...   -5.7240515
   -14.152845     -7.8732834 ]]"
3750,VoxCeleb_gender/females/2068.wav,females,"[[-2.3918111e+02 -2.1216705e+02 -2.1417857e+02 ... -3.9605319e+02
  -4.0790540e+02 -3.7759985e+02]
 [ 1.3829364e+02  1.1880929e+02  1.2561317e+02 ...  1.6339124e+02
   1.8719359e+02  1.4303886e+02]
 [-3.8745003e+01 -5.5000999e+01 -5.2841705e+01 ...  2.5402155e+01
   1.7840874e+01  3.3912617e+01]
 ...
 [-2.9812498e+00 -1.5176848e+01 -2.4523886e+01 ... -4.1839161e+00
  -8.3384562e+00 -8.4088345e+00]
 [ 1.6386822e+01  2.5301395e+01  2.8626444e+01 ... -3.4240156e-01
  -9.6194476e-02 -7.1285124e+00]
 [-8.4429169e+00 -1.7140501e+01 -1.1775951e+01 ... -1.3068089e+01
  -1.5850123e+01 -3.6510315e+00]]"
3751,VoxCeleb_gender/females/261.wav,females,"[[-133.75572    -170.15245    -162.92719    ... -601.3237
  -601.3237     -601.3237    ]
 [ 100.19087      97.101395    102.63208    ...    0.
     0.            0.        ]
 [  25.680923     34.449562     32.50479    ...    0.
     0.            0.        ]
 ...
 [   5.833209     -2.9566202     5.757801   ...    0.
     0.            0.        ]
 [  -1.9313142     0.60544825   -4.8178988  ...    0.
     0.            0.        ]
 [  -7.781617    -10.347656     -8.223477   ...    0.
     0.            0.        ]]"
3752,VoxCeleb_gender/females/988.wav,females,"[[-406.58362   -393.832     -398.5637    ... -340.38727   -646.47955
  -723.8502   ]
 [  94.483665    76.85942     89.7173    ...   63.54756     14.344792
     0.       ]
 [  50.11154     23.167213    17.710339  ...   15.871416    10.604076
     0.       ]
 ...
 [   8.721625     8.486945     7.8126273 ...   -1.1928554   -1.2388341
     0.       ]
 [  -4.8148336   -9.903255    -8.779816  ...    8.572737     3.2289808
     0.       ]
 [ -33.9694     -46.102867   -47.524178  ...  -21.843164    -2.779822
     0.       ]]"
3753,VoxCeleb_gender/females/2067.wav,females,"[[-6.9588837e+02 -6.8285638e+02 -6.7640155e+02 ... -7.3487909e+02
  -7.3487909e+02 -7.3487909e+02]
 [ 4.8693542e+01  4.9934387e+01  6.1232899e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 3.8057976e+01  2.8226355e+01  3.6414932e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 4.8207288e+00  7.7475834e+00  6.8805208e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-8.4480941e-02 -1.2634536e+00  3.1887193e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.2808247e+00 -4.0178547e+00  1.4370266e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3754,VoxCeleb_gender/females/1950.wav,females,"[[-348.9935    -415.36514   -424.75497   ... -679.94995   -679.94995
  -679.94995  ]
 [ 111.011765   104.473656   115.76259   ...    0.           0.
     0.       ]
 [  29.520458    63.53802     56.441307  ...    0.           0.
     0.       ]
 ...
 [  -4.406865     2.3127139    3.9107268 ...    0.           0.
     0.       ]
 [  -4.630579   -11.780516   -13.261709  ...    0.           0.
     0.       ]
 [  -8.812485    -3.4958377  -14.382367  ...    0.           0.
     0.       ]]"
3755,VoxCeleb_gender/females/1515.wav,females,"[[-3.57870209e+02 -4.12375000e+02 -4.37134003e+02 ... -3.51330414e+02
  -2.60201385e+02 -6.18308228e+02]
 [ 1.63928101e+02  1.64106598e+02  1.41898651e+02 ...  1.40795639e+02
   1.27627617e+02  2.20564194e+01]
 [ 2.67592640e+01  1.48200026e+01  3.07843628e+01 ... -1.17914047e+01
  -9.33958817e+00 -2.29947299e-01]
 ...
 [-7.35879302e-01 -1.63155437e+00  2.09706917e+01 ...  1.28582535e+01
   9.54156876e+00 -2.52155840e-01]
 [-5.58262157e+00 -1.81741219e+01 -2.80974102e+00 ... -1.27952156e+01
  -1.45947456e+01 -1.27201481e+01]
 [ 7.64100456e+00 -5.08633137e+00  7.90077686e+00 ... -2.01899648e+00
  -9.27914810e+00 -6.60597324e+00]]"
3756,VoxCeleb_gender/females/292.wav,females,"[[-5.1111890e+02 -5.3357025e+02 -5.4509802e+02 ... -5.1868085e+02
  -5.6581482e+02 -7.6609894e+02]
 [ 1.7934200e+01  2.5111671e+01  3.2347042e+01 ...  1.4781616e+02
   1.1664948e+02  1.0927222e+00]
 [-2.7647709e+01 -2.5361656e+01 -4.4630222e+01 ...  3.6656680e+00
  -6.8867188e+00 -4.7854048e-01]
 ...
 [-2.0900507e+00 -1.3746578e+01 -6.9124241e+00 ... -2.2784039e+01
  -1.4312622e+01 -1.3352768e+00]
 [ 2.6641090e+01  1.4610207e+01  3.8893528e+00 ... -1.0972137e+00
  -2.0424843e+00 -8.2656687e-01]
 [-2.3880623e+01 -3.3461564e+00 -1.2070164e+01 ... -4.0937309e+00
  -6.4564180e+00  8.4015206e-02]]"
3757,VoxCeleb_gender/females/2091.wav,females,"[[-224.35643   -227.66835   -225.2656    ... -292.13434   -302.08362
  -635.91974  ]
 [  71.55971     67.241005    65.60419   ...   95.90466    103.82123
     9.372498 ]
 [ -19.314747   -19.91814    -19.478456  ...  -31.786898   -37.461376
   -23.09335  ]
 ...
 [ -12.470518    -4.6912847   -8.486487  ...  -16.08847     -3.5251164
     1.6929028]
 [  -5.926922    -9.382109    10.670094  ...  -23.626085   -13.876644
    -5.0433807]
 [ -24.100761   -21.77726    -19.017258  ...  -19.559986   -10.72171
    -8.026101 ]]"
3758,VoxCeleb_gender/females/1922.wav,females,"[[-6.1973077e+02 -6.1223712e+02 -6.1176135e+02 ... -6.3862347e+02
  -6.5440533e+02 -6.8238177e+02]
 [ 8.7137634e+01  9.3699173e+01  8.4946297e+01 ...  2.4594969e+01
   5.0384968e+01  2.5282511e+01]
 [ 3.2315018e+01  5.1614731e+01  4.0049274e+01 ... -4.1897893e+00
  -6.8535614e+00 -9.1368256e+00]
 ...
 [-2.3746440e-01  4.1169229e+00  7.8920760e+00 ... -1.0036333e+00
   2.3255913e+00 -1.3720237e+00]
 [-7.8330874e+00  1.3205391e+01  1.6169655e+00 ...  8.5232139e-02
   4.2312527e+00 -1.6821312e+01]
 [-1.0670065e+01  4.5219502e+00  3.8029971e+00 ... -2.3609276e+00
  -4.0792065e+00 -6.5509496e+00]]"
3759,VoxCeleb_gender/females/1838.wav,females,"[[-468.45038   -430.81696   -437.503     ... -543.6777    -764.52985
  -767.45667  ]
 [ 125.095245   124.1828     134.82553   ...  148.0792      26.056768
    23.510483 ]
 [  -3.2624147    4.6170974    2.3367445 ...   27.089237    16.712975
    16.207521 ]
 ...
 [  11.953543    13.124868    18.168076  ...    9.058965     1.5526093
    -5.4916945]
 [  10.379369    18.187332    20.544558  ...   -2.9345317    2.642286
    -5.6193914]
 [  -8.812458    -6.042899    -5.2437067 ...   -6.653225     2.6216397
    -3.8808756]]"
3760,VoxCeleb_gender/females/448.wav,females,"[[-4.2602164e+02 -3.0138312e+02 -2.7528406e+02 ... -5.6922284e+02
  -5.7518481e+02 -7.8056458e+02]
 [ 6.1955112e+01  1.4202861e+02  1.6937759e+02 ...  1.5376120e+02
   1.3072058e+02  2.4095379e+01]
 [-2.7237072e+01 -2.8225800e+01 -5.4242313e+01 ...  2.2640442e+01
   3.9577227e+00  1.1206132e+01]
 ...
 [-1.3230198e+01 -2.2090157e+01 -5.8948336e+00 ...  8.1448460e+00
   1.1559172e+01  7.5074798e-01]
 [ 9.1744976e+00 -1.5453714e+01 -1.2272237e+01 ...  7.3869352e+00
   6.5887952e+00  8.3351898e-01]
 [ 6.7550659e+00 -3.7114501e+00 -2.8047640e+00 ...  5.9415078e+00
  -2.1393096e+00  4.5103922e+00]]"
3761,VoxCeleb_gender/females/1915.wav,females,"[[-1.59878052e+02 -9.87958069e+01 -1.11302315e+02 ... -6.71653015e+02
  -6.71653015e+02 -6.71653015e+02]
 [ 6.11482277e+01  7.70749893e+01  7.11041107e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-1.05076599e+01 -2.49447937e+01 -2.15553703e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 ...
 [-1.20977612e+01  6.57172775e+00  2.72550068e+01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-6.66863251e+00  1.31620002e+00 -1.16683650e+00 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]
 [-6.42382193e+00  3.94618630e+00  6.14371896e-01 ...  0.00000000e+00
   0.00000000e+00  0.00000000e+00]]"
3762,VoxCeleb_gender/females/1014.wav,females,"[[-178.00438   -148.1661    -150.45418   ... -707.1773    -707.1773
  -707.1773   ]
 [  59.753784    56.01938     71.868576  ...    0.           0.
     0.       ]
 [  -8.017347   -16.19728    -22.071125  ...    0.           0.
     0.       ]
 ...
 [   5.238634    -6.2439938    0.8591047 ...    0.           0.
     0.       ]
 [  -9.630371   -17.968998   -29.262749  ...    0.           0.
     0.       ]
 [ -14.205309   -35.27764    -32.60645   ...    0.           0.
     0.       ]]"
3763,VoxCeleb_gender/females/213.wav,females,"[[-5.7261334e+02 -5.4138751e+02 -5.5123810e+02 ... -7.4625403e+02
  -7.4625403e+02 -7.4625403e+02]
 [ 3.8728973e+01  3.4129311e+01  2.4971279e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.0663486e+00  1.8328325e+00 -3.1440139e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-6.5976033e+00 -7.7610999e-01  3.3253664e-01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.0492437e+01 -1.4469837e+01 -1.6495861e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.4036978e-01 -8.2473536e+00 -1.3495104e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3764,VoxCeleb_gender/females/434.wav,females,"[[-4.2902365e+02 -4.0695532e+02 -4.1091666e+02 ... -2.1757642e+02
  -5.5077740e+02 -6.1388208e+02]
 [ 7.1390808e+01  9.7181931e+01  1.0517482e+02 ...  1.3109729e+02
   4.1978464e+00  2.4419865e+01]
 [ 8.5961227e+00  4.6389380e+00  1.1857882e+01 ...  3.0289333e+01
   7.7285552e-01  1.3111897e+00]
 ...
 [ 8.9701328e+00 -5.0539417e+00  1.9019578e+00 ... -5.9907589e+00
  -3.1758446e-01  1.6381147e+00]
 [ 1.0374825e+01  9.2424755e+00  9.7238731e+00 ...  4.5200806e+00
   8.7519372e-01  6.6184587e+00]
 [-2.5652161e+00  1.4549036e+01  1.7148407e+01 ... -2.2757661e-01
  -1.3500613e-01  7.3934913e-01]]"
3765,VoxCeleb_gender/females/2283.wav,females,"[[-277.9725     -306.18988    -288.49597    ... -297.07547
  -633.9356     -655.59796   ]
 [ 113.42578     119.0635      124.51554    ...   85.169876
    28.774796     16.630066  ]
 [ -61.283035    -82.75697     -74.79697    ...  -17.777517
    -6.761956    -18.033249  ]
 ...
 [  -4.965801     -2.7976515   -14.673304   ...    0.77684414
    10.871042     10.616268  ]
 [ -16.475979     -8.448404    -15.547023   ...  -10.201297
     1.4013815    11.904482  ]
 [ -23.697645    -26.819302    -19.462994   ...  -26.500303
    -4.8554754    -5.533314  ]]"
3766,VoxCeleb_gender/females/80.wav,females,"[[-1.6825562e+02 -1.2143842e+02 -1.0793603e+02 ... -7.2513745e+02
  -7.2513745e+02 -7.2513745e+02]
 [ 7.9892059e+01  7.0032211e+01  6.2406189e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-9.9910908e+00 -2.3713266e+01 -1.1082912e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 1.0582272e+01 -6.7324581e+00 -2.3094879e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 4.4816437e+00  7.2048593e-01 -1.1839219e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-1.1155853e+00 -7.0526013e+00  6.6873336e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3767,VoxCeleb_gender/females/1088.wav,females,"[[-2.5700119e+02 -2.5521889e+02 -2.7338504e+02 ... -2.7738385e+02
  -3.0163977e+02 -6.2528931e+02]
 [ 9.6697708e+01  1.1516551e+02  1.3436256e+02 ...  1.2794707e+02
   1.2410292e+02  1.6537796e+01]
 [-5.3725761e+01 -4.0773674e+01 -3.0767780e+01 ... -3.4022842e+01
  -1.7827927e+01 -1.4552790e+01]
 ...
 [ 4.8154535e+00  7.7380915e+00  1.7512238e+01 ... -1.0973241e+01
  -4.8940992e-01  7.9397106e+00]
 [-1.0853916e+01  4.5600843e+00  1.3463228e+01 ... -7.7293534e+00
   9.0975304e+00  5.3594095e-01]
 [-1.3672192e+01 -2.6159525e+01 -9.7910442e+00 ... -2.7553770e+01
  -7.9332697e-01 -8.0204563e+00]]"
3768,VoxCeleb_gender/females/1782.wav,females,"[[-3.3113849e+02 -3.3448340e+02 -3.1406107e+02 ... -5.1430096e+02
  -6.4780591e+02 -6.4792493e+02]
 [ 1.1932136e+02  1.4323613e+02  1.3678088e+02 ...  9.1234451e+01
   2.7885425e+00  2.7753208e+00]
 [ 6.0379448e+00 -2.6167133e+01 -2.9092717e+00 ...  4.1262604e+01
   2.4137921e+00  2.7600665e+00]
 ...
 [ 2.0233952e-01 -2.0227919e+00 -6.8052256e-01 ... -2.5790257e+00
   2.0740926e+00  2.3850627e+00]
 [-2.5020847e+00 -7.9677329e+00 -9.2552042e+00 ... -4.7148752e+00
   2.4098344e+00  2.2972887e+00]
 [ 1.3881282e+00 -6.7978172e+00 -3.3370190e+00 ... -4.5797882e+00
   2.6810503e+00  2.2023969e+00]]"
3769,VoxCeleb_gender/females/589.wav,females,"[[-5.7646613e+02 -5.6788477e+02 -4.4888687e+02 ... -7.4377325e+02
  -7.4377325e+02 -7.4377325e+02]
 [ 1.0400215e+02  8.0316940e+01  6.4554768e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 2.4492828e+01  1.7507187e+01 -8.7104836e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [-4.4814162e+00 -6.3940096e-01  4.3217735e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-9.8430309e+00 -8.1077633e+00 -1.4517508e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 8.6219907e-02 -3.8470335e+00 -8.4153595e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3770,VoxCeleb_gender/females/167.wav,females,"[[-3.4912582e+02 -3.0250839e+02 -3.0483588e+02 ... -4.5489105e+02
  -7.0394507e+02 -7.1322827e+02]
 [ 3.4059433e+01  3.0288443e+01  2.6315716e+01 ...  7.9557022e+01
   2.5123520e+01  2.3912880e+01]
 [-5.0659348e+01 -6.0183681e+01 -6.2694275e+01 ...  2.1374767e+01
   1.2476698e+01  8.1183491e+00]
 ...
 [-1.7491833e+01 -8.4341993e+00  4.7414756e-01 ... -8.3343849e+00
   6.9997435e+00  4.2368937e+00]
 [-1.2883715e+01 -1.0716525e+01 -1.1807858e+00 ... -2.2318754e+00
   9.5234222e+00  3.5398481e+00]
 [-1.2191702e+01 -1.5098612e+01 -1.3309736e+01 ... -2.3402052e+00
   5.3706923e+00  5.7974663e+00]]"
3771,VoxCeleb_gender/females/1474.wav,females,"[[-3.7758777e+02 -3.3204245e+02 -3.1413107e+02 ... -5.4919281e+02
  -7.0646497e+02 -7.0467419e+02]
 [ 1.1425131e+02  8.9846573e+01  7.1540741e+01 ...  1.1237740e+02
   9.1626751e-01  3.5802541e+00]
 [-2.6772413e+00  2.1232092e+01  6.2141983e+01 ...  1.6539345e+01
   8.8361740e-02  2.8507800e+00]
 ...
 [ 1.2764463e+01  1.5221754e+01  1.6326342e+01 ... -9.1488667e+00
  -5.0867510e-01 -5.8215827e-01]
 [ 6.8533478e+00  1.5542423e+01  8.9338436e+00 ... -8.4374619e+00
  -5.8006394e-01  9.2005536e-02]
 [ 6.5487804e+00  2.8252349e+00  1.2316503e+01 ...  4.8042855e+00
   3.0192621e-02  7.1505129e-01]]"
3772,VoxCeleb_gender/females/1819.wav,females,"[[-440.07004   -416.93823   -407.86786   ... -329.53085   -641.1482
  -673.4076   ]
 [ 114.32615    145.73697    151.22705   ...   65.97189     11.634077
    26.031788 ]
 [  -4.4984274   -3.6555977   -7.089608  ...    9.13483     -2.0063076
     7.850645 ]
 ...
 [  23.557644     2.8026376   -8.827789  ...    3.8510606    7.8005495
    17.367903 ]
 [  12.471755    -2.8188257  -13.92834   ...  -18.517826    -7.603118
    -2.7745485]
 [   4.841807     5.713069     0.7632172 ...  -27.853203    -6.484432
    -5.589405 ]]"
3773,VoxCeleb_gender/females/1828.wav,females,"[[-592.1892    -596.26434   -597.39886   ... -446.65216   -413.1457
  -734.648    ]
 [ 112.6102     125.97003    135.06833   ...  152.92569    134.10434
    15.477361 ]
 [  15.949442    28.813122    24.638828  ...  -14.521037    47.547424
     8.709124 ]
 ...
 [   4.725066    10.149132     6.1741943 ...   -3.8383732   -3.68494
    -6.292688 ]
 [ -13.602508     3.7376535   -4.2649083 ...  -23.359598    -6.8254967
    -9.0834465]
 [   1.3608819   13.884644    -1.8587241 ...   -6.7744007   -2.162736
    -8.27058  ]]"
3774,VoxCeleb_gender/females/1129.wav,females,"[[-2.9224524e+02 -3.0746011e+02 -3.0799777e+02 ... -8.2069098e+02
  -8.2069098e+02 -8.2069098e+02]
 [ 1.1678502e+02  1.2827344e+02  1.2612451e+02 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 7.4129331e-01 -5.5569239e+00 -1.7154670e+00 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 ...
 [ 2.3337769e+01  2.1602282e+01  2.5662512e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [ 5.1706352e+00  1.3463283e+00  1.1922092e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]
 [-2.6281878e+01 -1.8320818e+01 -2.2103859e+01 ...  0.0000000e+00
   0.0000000e+00  0.0000000e+00]]"
3775,VoxCeleb_gender/females/350.wav,females,"[[-238.20215   -271.37076   -295.2978    ... -714.0065    -714.0065
  -714.0065   ]
 [  63.019226    69.77883     81.556564  ...    0.           0.
     0.       ]
 [   6.0240746  -18.304455    -8.647013  ...    0.           0.
     0.       ]
 ...
 [   1.6117048  -10.897313   -14.513039  ...    0.           0.
     0.       ]
 [ -15.634378     1.1160533   -5.7752266 ...    0.           0.
     0.       ]
 [  -5.908059    -4.0179124  -13.21751   ...    0.           0.
     0.       ]]"
